# XLAMB2	YLAMB2
337550.400	2516135.500
336464.800	2515358.500
335854.800	2513212.900
335824.900	2511685.500
336130.400	2510626.100
336769.800	2509371.000
337184.500	2508588.400
337705.900	2507398.800
338067.100	2506819.800
338469.700	2506279.200
339451.700	2504485.900
340162.200	2503570.000
340874.800	2502058.800
341341.900	2501201.400
342142.300	2500216.000
343154.200	2498814.500
343923.200	2498034.100
345241.800	2496749.100
345666.100	2493747.200
344531.800	2491195.200
345662.100	2490943.600
347242.100	2490280.400
347453.300	2489699.200
348676.200	2489800.000
350778.300	2492333.500
351177.200	2492969.800
353005.700	2493385.800
354240.100	2493019.400
356019.000	2493574.600
358461.200	2493593.800
360232.300	2493490.400
362878.200	2492971.700
363741.500	2492160.400
365994.600	2490484.600
367369.300	2489828.400
369773.300	2488982.000
372480.800	2488399.200
375225.400	2487874.700
376072.400	2487712.700
377628.200	2487468.800
378855.400	2487544.500
380287.200	2487386.600
381319.500	2487300.500
383005.000	2487157.600
383293.100	2487147.700
384573.800	2486586.800
385593.000	2486447.800
386739.600	2486448.800
388383.000	2486888.100
389801.900	2487022.200
390859.100	2487060.400
393211.600	2486610.600
396080.600	2485774.200
398311.900	2485514.700
399684.400	2485504.000
401217.200	2485197.900
402695.700	2484476.800
403810.000	2483905.100
405275.500	2482875.600
405386.400	2482800.700
405468.500	2482756.700
405686.500	2482655.700
405811.500	2482583.700
405988.500	2482495.700
406048.500	2482443.700
406176.500	2482384.700
406228.500	2482345.600
406250.500	2482321.700
406302.500	2482287.700
406328.500	2482269.600
406428.500	2482150.700
406435.500	2482138.700
406448.500	2482075.700
406457.500	2482061.600
406519.500	2482039.600
406709.400	2481920.700
406745.400	2481887.700
406783.500	2481829.600
406863.400	2481747.700
406897.500	2481720.700
406919.500	2481707.700
406941.500	2481706.700
407216.400	2481522.700
407446.500	2481385.700
407726.500	2481219.700
407904.500	2481122.600
408161.500	2480993.600
408357.400	2480909.700
408718.400	2480775.700
409030.400	2480646.700
409025.600	2480635.800
409607.000	2480409.500
411370.200	2480050.500
411434.000	2480037.500
411895.600	2479855.300
412411.700	2479593.400
413028.500	2479280.900
413422.900	2479114.200
414297.600	2479450.600
417461.200	2479388.000
418772.800	2479588.800
419814.800	2479753.700
419813.100	2479741.300
419815.200	2479755.400
419855.200	2479760.300
420129.000	2479824.800
420403.100	2479889.300
420659.500	2479958.300
420916.100	2480027.400
421098.000	2480080.300
421170.200	2480112.400
421208.100	2480121.300
421335.000	2480162.300
421490.000	2480202.300
421589.000	2480236.300
421694.100	2480252.400
421901.000	2480318.400
422098.100	2480362.800
422295.000	2480407.400
422415.100	2480443.400
422418.000	2480455.400
422474.100	2480463.200
422476.000	2480450.400
422548.100	2480478.300
422587.000	2480484.400
422606.000	2480502.400
422638.000	2480513.400
422675.000	2480509.400
422711.000	2480527.300
422747.100	2480539.400
422809.100	2480541.200
422833.000	2480546.300
422858.000	2480558.400
422912.100	2480550.300
422993.100	2480577.300
423076.000	2480587.400
423330.900	2480581.900
423352.900	2480584.900
423362.500	2480609.500
423414.800	2480807.600
423436.700	2480833.200
423470.900	2480851.100
425189.500	2481606.700
426992.600	2482147.100
429036.000	2482963.300
429209.900	2483034.300
429321.000	2483087.200
429550.000	2483178.200
429679.900	2483241.200
429930.900	2483378.200
430161.000	2483513.200
430262.900	2483583.200
430459.000	2483706.200
430717.000	2483881.200
430821.900	2483959.200
431082.000	2484151.200
432492.600	2485147.300
433942.100	2486215.000
435654.700	2487772.600
435667.500	2487787.300
437101.900	2489424.900
437891.700	2490326.900
437904.900	2490362.600
439813.800	2491972.400
440518.300	2492227.100
441134.600	2492358.600
442515.600	2492639.200
443742.100	2493047.900
444177.800	2493579.000
444815.300	2493823.600
445842.000	2494217.400
446153.900	2494337.000
446591.700	2494367.400
447078.200	2494337.300
447231.100	2494334.100
448025.900	2494309.000
448115.100	2494303.300
448681.800	2494297.900
448837.600	2494295.400
449346.900	2494291.900
449582.800	2494301.900
450352.900	2494292.100
450836.200	2494759.100
452014.400	2495315.100
453092.700	2495347.300
455292.700	2495547.500
457276.600	2495857.700
458526.100	2496236.300
458492.500	2496347.400
458300.700	2496967.900
452433.900	2497144.800
450055.900	2497079.800
448660.500	2497013.400
447696.900	2497033.900
447652.800	2497042.500
447635.000	2497024.700
447617.500	2497002.600
447595.300	2497037.700
447497.900	2497063.400
447184.300	2497039.700
446923.700	2497020.400
446684.600	2497120.000
446427.800	2497228.400
446343.800	2497241.000
446286.400	2497236.300
446255.700	2497209.700
446180.500	2497213.800
446012.100	2497313.800
445870.000	2497449.400
445843.600	2497453.500
445688.900	2497430.600
445600.600	2497399.500
445556.500	2497403.500
445508.200	2497341.700
445495.400	2497262.300
445504.400	2497235.900
445473.600	2497200.600
445429.500	2497191.500
445367.600	2497204.200
445323.600	2497173.200
445275.400	2497115.700
445231.300	2497106.600
445247.400	2497357.500
445008.900	2497351.700
444920.700	2497344.200
444819.300	2497371.500
444603.300	2497421.900
444556.400	2497432.600
444510.700	2497460.100
444551.400	2497376.800
444578.900	2497295.800
444574.000	2497229.600
444507.900	2497169.600
444461.500	2497150.600
444434.400	2497138.700
444412.400	2497109.400
444410.500	2497058.200
444051.600	2497108.200
443843.100	2497137.300
443586.600	2497174.700
443596.200	2497194.800
443603.300	2497223.000
443607.900	2497283.800
443605.600	2497314.600
443595.400	2497380.800
443566.800	2497496.800
443531.600	2497613.000
443506.600	2497690.000
443472.600	2497796.700
443464.800	2497830.400
443444.700	2497856.100
443416.500	2497876.600
443384.800	2497928.100
443356.500	2497952.600
443330.800	2497963.600
443302.500	2497967.800
443243.000	2497965.800
443178.200	2497985.100
443154.100	2497997.600
443106.700	2498000.600
443058.200	2498009.200
443029.500	2497981.100
443009.900	2497920.700
442994.500	2497873.800
442969.800	2497840.300
442953.200	2497820.300
442921.100	2497851.500
442928.200	2497889.200
442945.000	2497938.900
442971.300	2497980.300
442990.600	2498016.500
442986.700	2498034.100
442951.700	2498055.900
442909.900	2498069.800
442866.600	2498078.300
442796.600	2498104.400
442733.400	2498126.600
442700.800	2498129.600
442680.600	2498129.700
442660.500	2498156.900
442607.700	2498149.300
442423.900	2498150.900
442343.800	2498135.600
442289.500	2498121.200
442234.000	2498108.300
442189.100	2498085.700
442143.000	2498074.000
442103.400	2498034.100
442084.100	2497996.500
442078.400	2497970.900
442057.300	2497897.100
442043.200	2497844.700
442030.400	2497765.400
442014.800	2497706.300
442010.600	2497694.200
442003.700	2497687.700
441999.900	2497706.400
442007.400	2497772.400
442007.400	2497781.800
441995.300	2497792.700
441969.500	2497783.500
441950.400	2497768.800
441936.800	2497759.600
441901.700	2497762.500
441885.300	2497754.600
441858.400	2497758.900
441839.400	2497751.000
441835.000	2497724.200
441853.800	2497711.800
441903.600	2497684.400
441935.500	2497622.200
441958.100	2497591.000
441974.200	2497586.800
441981.100	2497594.800
441982.600	2497605.600
441986.700	2497612.300
441990.600	2497596.100
441990.400	2497575.900
442006.300	2497550.100
442010.200	2497530.000
442006.700	2497512.800
441904.500	2497571.500
441684.000	2497824.100
441515.500	2498266.100
441429.600	2498491.500
441370.400	2498646.900
441285.400	2498666.600
441151.800	2498696.000
441095.100	2498711.400
440903.500	2498757.500
440687.500	2498808.200
440598.500	2498829.300
440427.100	2498869.800
440269.500	2498906.700
439999.800	2498973.300
439760.600	2499032.100
439187.000	2499172.900
438724.100	2499288.700
438219.200	2499805.600
438141.300	2499882.300
437994.600	2500026.500
437397.600	2500454.800
437086.500	2500675.500
437053.800	2500806.100
437030.800	2500893.700
437076.800	2501024.800
437094.100	2501073.900
437096.000	2501079.000
437122.500	2501154.600
437205.000	2501382.100
437256.400	2501512.700
437404.700	2501884.300
437401.600	2501892.100
437366.900	2501982.500
437398.400	2502000.200
437386.300	2502029.700
437356.400	2502098.300
437345.600	2502094.300
437337.500	2502111.900
437351.100	2502117.200
437359.100	2502101.100
437374.000	2502103.800
437279.200	2502278.700
437287.300	2502278.000
437380.100	2502106.500
437391.500	2502112.500
437379.400	2502134.800
437355.000	2502180.500
437287.300	2502300.200
437276.500	2502294.800
437262.200	2502321.100
437271.000	2502325.100
437257.500	2502344.700
437256.100	2502345.900
437210.100	2502419.900
437158.700	2502496.600
437111.300	2502550.400
437082.800	2502586.700
437053.100	2502628.400
437017.800	2502670.000
436965.100	2502729.300
436898.900	2502803.300
436864.900	2502827.300
436757.600	2502880.400
436595.600	2502899.900
436491.200	2502980.300
436271.200	2503076.400
436001.400	2503197.800
435768.800	2503302.400
435618.400	2503375.300
435490.600	2503563.300
435485.400	2503574.800
435386.300	2503790.000
435363.100	2503932.200
435316.700	2504012.900
435304.900	2504093.500
435343.400	2504235.700
435366.600	2504354.900
435385.700	2504531.900
435397.400	2504662.500
435428.100	2504781.600
435466.600	2504804.800
435499.700	2504908.300
435511.800	2505025.100
435544.100	2505101.700
435564.400	2505231.400
435584.400	2505359.500
435616.800	2505399.800
435655.600	2505552.000
435665.200	2505589.200
435742.000	2505706.200
435798.500	2505887.700
435871.100	2506060.900
435954.600	2506247.600
436008.500	2506395.400
436059.700	2506481.300
436097.400	2506590.200
436101.500	2506637.200
436093.400	2506727.200
436114.800	2506771.400
436139.100	2506802.400
436178.300	2506866.900
436243.000	2506971.700
436255.000	2507004.000
436299.600	2507064.400
436339.900	2507133.000
436351.500	2507127.800
438796.100	2512587.700
440284.400	2515111.000
441503.400	2517214.500
442128.500	2519058.900
442647.200	2521485.600
443104.300	2523612.000
444173.400	2524360.300
444390.900	2524756.600
445105.300	2525540.900
445927.900	2525792.800
446407.500	2526407.900
447563.000	2526725.500
448559.000	2526846.600
449992.400	2527547.300
450872.200	2528262.400
452625.200	2528939.900
453092.400	2529047.400
453828.700	2529180.400
454468.300	2529287.100
455762.300	2529927.800
457006.800	2530523.100
457172.500	2530653.900
457309.700	2530790.000
457449.200	2530983.100
457474.100	2531017.500
457491.700	2531041.900
457539.700	2531108.500
457599.300	2531190.900
457651.700	2531263.400
457660.500	2531286.800
457686.800	2531356.600
457737.100	2531467.200
457767.300	2531542.700
457636.500	2531603.400
457641.600	2531625.900
457832.700	2531550.400
457842.000	2531608.300
457801.300	2531618.900
457739.500	2531638.500
457656.600	2531661.000
457664.100	2531694.200
457756.000	2531664.200
457835.200	2531646.100
457845.300	2531709.100
457852.300	2531730.800
457875.400	2531802.400
457897.600	2531834.700
457925.700	2531875.300
457968.400	2531913.000
458036.300	2531948.300
458106.700	2531993.700
458104.200	2532023.800
458116.800	2532059.200
458164.600	2532064.300
458209.800	2532059.200
458202.300	2532013.800
458219.800	2532013.800
458232.400	2532049.000
458277.700	2532051.500
458285.200	2532008.700
458315.300	2531993.700
458330.500	2532011.200
458348.100	2532061.700
458378.200	2532056.600
458390.800	2531993.700
458446.100	2531991.200
458524.100	2532003.800
458539.100	2531983.600
458607.100	2532006.300
458627.300	2532026.300
458602.000	2532059.200
458602.000	2532099.500
458617.200	2532119.500
458647.400	2532099.400
458662.500	2532031.500
458705.200	2532016.300
458783.100	2532031.500
458841.000	2532056.700
458906.300	2532056.600
459006.900	2532079.400
459110.000	2532129.700
459255.800	2532205.200
459325.100	2532245.500
459556.900	2532243.900
462365.800	2534009.200
466365.900	2536381.200
467935.300	2537618.100
468597.500	2537648.600
469392.500	2538425.800
470498.100	2539429.300
472392.400	2540347.700
473999.700	2541239.800
474883.400	2541122.900
475292.500	2541347.800
475861.700	2541747.300
478317.900	2542326.900
478957.200	2542449.000
480013.400	2542636.400
482768.500	2543297.300
483302.000	2542943.100
485492.300	2542947.900
486692.600	2542947.900
488501.100	2543192.000
489679.200	2543675.000
490917.200	2544561.800
491992.600	2544947.900
494359.300	2545337.200
496821.200	2546074.500
